-3.936784777199829333e-01,-3.016744414744195191e-01,-7.450854942090017197e-01,1.484127177266323816e+00,1.978778343656401317e-01
-9.031578947368412713e-01,2.835913312693669544e-02,1.444458204334362117e+00
-1.667486927099355309e+00,3.132266994770841695e+00
-2.231665092854893673e-01,6.830343090966318753e-01
6.353529138065212578e+00,2.480696738882701524e+01,-1.722685387017426351e+01,5.364837773090068040e+00,-2.021374964570841470e+01


